"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genSYMBOL","ENTREZID","GENENAME"
183.498175523299,3.486450679793,1.00832205888173,3.45767569903172,0.000544856829517323,0.0784389877402987,"IGKV2-24",NA,"IGKV2-24"
19.9626705161848,5.58470461327266,1.45933390520829,3.82688608367224,0.000129774535066523,0.0350557326651295,"IGKV2-26",NA,"IGKV2-26"
982.705085002734,4.02620533486021,1.06460013843634,3.78189443106199,0.000155639369544458,0.0379120933475512,"IGKV2-28",NA,"IGKV2-28"
2488.88887091322,5.96729539470855,1.0952770731194,5.44820624950491,5.08803374344633e-08,0.000684874782036594,"IGKV1-39",NA,"IGKV1-39"
88.0326262564614,5.28318049114968,1.51841046386011,3.47941522855339,0.000502509322510835,0.0747406269133381,NA,NA,NA
96.1467724228239,3.93292043739584,1.0140170914612,3.87855438583239,0.000105079036576609,0.0306614787726098,"IGKV2D-40",NA,"IGKV2D-40"
162.890813178573,4.83338680779699,1.28184699960789,3.77064252541489,0.000162827776409818,0.0381172745106845,"IGKV1D-39",NA,"IGKV1D-39"
33.1511747876736,4.04062777078344,1.1922121773974,3.38918511938382,0.000701006681433305,0.0898657184326952,"IGKV1D-33",NA,"IGKV1D-33"
137.482205120352,4.42237953360143,1.23166584695612,3.5905676401848,0.000329958586373596,0.0607553316840918,"IGKV2D-29",NA,"IGKV2D-29"
32.4146307958656,5.59332745623313,1.46215138018637,3.82540927842929,0.000130555006813855,0.0350557326651295,"IGKV6D-21",NA,"IGKV6D-21"
51.2784284800295,4.19944267595068,1.2444756797689,3.37446745181114,0.000739586613792409,0.0934761090605889,"IGKV1D-8",NA,"IGKV1D-8"
44.5737812373638,5.4879288699048,1.54721812959024,3.54696520480806,0.000389696056215592,0.0663987818315186,NA,NA,NA
3.95298712275832,4.66957553976331,1.1735148750342,3.97913621642607,6.9166105767435e-05,0.0255071333337687,"AC103563.2",NA,"AC103563.2"
146.628199813964,1.93701031002347,0.579185800998382,3.34436774293242,0.000824703407956049,0.0973764931823895,"BUB1",699,"BUB1"
41.693209334951,4.51175407082989,1.06049369048161,4.25439030078618,2.09619393412764e-05,0.0117565910209688,"LYPD6B",130576,"LYPD6B"
147.510062591169,1.13379741827519,0.323229198893248,3.50771966814065,0.000451965040368634,0.0706142872629175,"HAGLR",401022,"HAGLR"
33.1164926392388,4.41514313607869,1.24624862860275,3.54274663558007,0.000395982947896885,0.0666266058770753,"AC079767.4",NA,"AC079767.4"
5.40533081243542,1.86426929109198,0.537704332168432,3.46708995922319,0.000526125777978855,0.0773979894479167,"PTH2R",5746,"PTH2R"
84.5063880688846,2.1499090511502,0.618322694558827,3.47700168547777,0.000507054630130799,0.0750022950425893,"WNT10A",80326,"WNT10A"
74.0963311230147,2.64105638024014,0.785403719764218,3.36267363367339,0.000771915645808087,0.0944910851671227,"PTPRN",5798,"PTPRN"
635.857850209424,2.13756464409601,0.61708722819185,3.46395865355918,0.000532288318580687,0.0774580206730307,"SP140",11262,"SP140"
195.848419039105,3.06562901000756,0.911690434556408,3.36257669687976,0.000772186721769882,0.0944910851671227,"CCR4",1233,"CCR4"
194.193733964414,3.48181269122516,0.993815890734015,3.50347858560961,0.000459223577550417,0.0706142872629175,"LINC01215",101929623,"LINC01215"
577.884389981884,2.7043416191425,0.66921808726999,4.04104681356506,5.3213133508562e-05,0.0204650109597714,"TIGIT",201633,"TIGIT"
47.3705848359179,1.63544879022615,0.432072170928888,3.78512873604006,0.000153629029591129,0.0379120933475512,"MCF2L2",23101,"MCF2L2"
1427.40776846296,2.20194853841086,0.592242215304564,3.71798646146576,0.000200817029548638,0.043467177571388,"KLHL6",89857,"KLHL6"
118.002861456773,2.70064536098939,0.629820307809569,4.28796170511216,1.80320170667723e-05,0.0109186980413467,"CLNK",116449,"CLNK"
190.211461658154,2.12740747505219,0.604408122859705,3.51981946401803,0.00043184063165006,0.070033624365369,"DTHD1",401124,"DTHD1"
475.523996739171,3.70786860965163,0.870273631121025,4.26057791142703,2.0389898678156e-05,0.0116790736662689,"TLR10",81793,"TLR10"
211.830769814121,2.40222472903209,0.714162184272324,3.3636963450813,0.00076906109332377,0.0944910851671227,"TMEM156",80008,"TMEM156"
1183.85066532964,0.444626033746949,0.126662794762627,3.51031283164249,0.000447579783799258,0.0706142872629175,"KLHL5",51088,"KLHL5"
186.307184806227,3.55526375838877,0.845756632747502,4.20364868654856,2.6264648404074e-05,0.0126262607086799,"STAP1",26228,"STAP1"
801.818497031993,5.15032078365341,1.21190656474841,4.24976721264202,2.13992791338976e-05,0.0117569386441562,"CXCL13",10563,"CXCL13"
368.529204858929,2.26914367044233,0.644105600734042,3.52293733800225,0.000426792253786236,0.0697862128163375,"DAPP1",27071,"DAPP1"
15.9615061610637,2.80461618932283,0.737242741307868,3.80419640937725,0.000142265270230111,0.0364754603796648,"TMEM155",132332,"TMEM155"
74.2583490272751,1.97982474944055,0.50688729320708,3.9058480572953,9.38955000932672e-05,0.0287245540683051,"RAB3C",115827,"RAB3C"
23.045096565479,2.97806054509689,0.887066515354818,3.35720094665696,0.000787358666918327,0.094919966199322,NA,NA,NA
1432.69254767807,3.53778935195277,0.927303288468164,3.81513728674136,0.000136107242389948,0.0352321449267287,"MZB1",51237,"MZB1"
1120.90951377285,2.80507592303986,0.785954583952076,3.56900510578471,0.000358339442771107,0.0632242801483211,"IRF4",3662,"IRF4"
815.29086053641,2.53690456305087,0.719464193255828,3.52610260084033,0.000421723554242167,0.0697862128163375,"LTB",4050,"LTB"
58.2596928910571,2.59325373450486,0.7583683821173,3.4195172104416,0.000627323640712072,0.0849508654782501,"COL19A1",1310,"COL19A1"
72.0083716200329,1.15422323883889,0.329874787088523,3.49897380465502,0.000467052463955715,0.0706377493379315,"GABRR2",2570,"GABRR2"
63.3269903645691,2.26055212505418,0.643488294308632,3.51296541840427,0.000443135148239947,0.0706142872629175,"COL10A1",1300,"COL10A1"
3.91072144518595,2.9481667019017,0.82228487244111,3.5853349620181,0.000336645841049261,0.0612354235600484,"RP5-933K21.2",NA,"RP5-933K21.2"
299.577227592198,-2.45706929834528,0.62772986725271,-3.9142144201275,9.0699012129119e-05,0.0283405881447143,"TAC1",6863,"TAC1"
23.3870333962023,2.60785690819284,0.540888297846519,4.82143340607608,1.42530304070939e-06,0.00256525040123991,"COL26A1",136227,"COL26A1"
5.0652427659452,3.97523075366258,1.11835751715002,3.55452589418175,0.000378661222526835,0.0653457613566982,"TRBC1",NA,"TRBC1"
2080.44837712521,1.07268227079749,0.320337492501426,3.34860044767541,0.000812208329446415,0.0967498249425971,"TMEM176B",28959,"TMEM176B"
1218.90890205781,3.82796465236393,0.906466412171268,4.22295255617334,2.41122591198123e-05,0.0124085560318602,"BLK",640,"BLK"
76.2613244776698,4.25586343109632,1.08383411676821,3.92667417020096,8.61285304692682e-05,0.0277114906700149,"RP11-148O21.4",NA,"RP11-148O21.4"
53.5184963191603,1.95196432024148,0.569104655373065,3.42988640456984,0.000603833986874979,0.0829378304115372,"SLCO5A1",81796,"SLCO5A1"
1878.87185408777,2.12836941032325,0.455561175933556,4.67197277283715,2.98320511955769e-06,0.00382432690588632,"ENPP2",5168,"ENPP2"
540.010285315402,2.14054111860586,0.469693156738044,4.55731808713508,5.18109298921285e-06,0.00536462324471535,"AQP3",360,"AQP3"
540.815512324429,4.72491906665408,1.13363536626241,4.16793548196374,3.0737090069976e-05,0.0145170737153302,"PAX5",5079,"PAX5"
196.421480835853,1.62940948732557,0.426549335231758,3.81997896313742,0.000133463056596686,0.0352250877121509,"RET",5979,"RET"
28.3823632565977,-3.75765283726538,0.714203958219986,-5.2613161744869,1.43027839843342e-07,0.000923008153533636,"RNU2-59P",NA,"RNU2-59P"
15.9721382684364,-0.988532005793441,0.283887983165562,-3.48211993607681,0.000497460830356009,0.0744007945223006,"CYP17A1-AS1",102724307,"CYP17A1-AS1"
144.894128215985,1.7790738281496,0.41518011523021,4.28506511484331,1.82685673851796e-05,0.0109186980413467,"B4GALNT4",338707,"B4GALNT4"
13.4721972423785,1.94373803126184,0.563454786943765,3.44967879642104,0.000561253922662125,0.0795237729051951,"MRGPRE",116534,"MRGPRE"
7.97205512668314,21.2783685319236,3.59355669853249,5.92125582451869,3.19492406209143e-09,8.60105506755633e-05,"PTH",5741,"PTH"
5588.65001971394,4.15650785942958,0.914667168970711,4.5442845227592,5.51221613712704e-06,0.00549608780102211,"MS4A1",931,"MS4A1"
40.9276270616417,2.54730195445173,0.690726002919636,3.68786167551897,0.000226146523253191,0.0468314657884551,"SYT12",91683,"SYT12"
42.0305936127032,3.29369533891883,0.878471550996171,3.7493477565481,0.000177295089784532,0.0407945394195674,"ACY3",91703,"ACY3"
2237.83344754976,4.01651602312338,0.799717947521119,5.02241575992304,5.10255793959241e-07,0.00171707452864709,"POU2AF1",5450,"POU2AF1"
607.57825101657,1.02560796383075,0.305572715909956,3.35634665803397,0.000789795045824752,0.094919966199322,"RBP5",83758,"RBP5"
36.4857776411842,1.61908430661293,0.480672658898982,3.36837196091321,0.000756135087217707,0.0942403364953144,"RP11-599J14.2",NA,"RP11-599J14.2"
2047.27606886974,1.29202089967517,0.368665043376943,3.50459291675816,0.00045730595609028,0.0706142872629175,"DDX11",1663,"DDX11"
84.3127293225568,4.95453034187587,1.25257807660267,3.95546627745065,7.6385522976288e-05,0.0273083494189114,"RP11-428G5.5",NA,"RP11-428G5.5"
20.761892323498,3.24781768206314,0.959344695391088,3.38545436032158,0.000710605252166925,0.0905914934157921,"RP11-476D10.1",NA,"RP11-476D10.1"
20.3324899863992,-1.41967269359943,0.403645986181773,-3.51712327683128,0.000436251120805125,0.0703252480430825,NA,NA,NA
73.0269334500449,3.6865335451362,1.03832470733889,3.55046308643119,0.000384554060232347,0.0659399990797134,"IFNG-AS1",100885789,"IFNG-AS1"
333.493492001123,4.28988365390001,0.93587456517049,4.58382331730376,4.56550053405473e-06,0.00491631359509149,"RP11-693J15.5",100507616,"RP11-693J15.5"
11.7104906870488,4.16261576503599,1.10150718698934,3.77901825263012,0.000157447884263384,0.0379120933475512,"MIR4496",100616240,"MIR4496"
49.0677955710057,1.12800351915737,0.329898632425841,3.41924278637603,0.000627956696637263,0.0849508654782501,NA,NA,NA
411.773745845798,4.48943088726781,1.2462619807731,3.60231713438201,0.000315393259348696,0.0593755380064772,"TCL1A",8115,"TCL1A"
19.0792207769159,2.30994364313709,0.674469469710172,3.42483054737778,0.000615182987871998,0.084067721911178,"LINC00239",145200,"LINC00239"
12442.1020265463,4.87110089158581,1.0347283184269,4.70761339458785,2.50633865028811e-06,0.00355121804233717,"IGHG4",NA,"IGHG4"
170206.121431723,4.60735445648845,0.957622343958716,4.81124368656865,1.4999400179447e-06,0.00256525040123991,"IGHG1",NA,"IGHG1"
12902.8084607642,3.97457851990858,1.04819913075777,3.79181627162316,0.000149549538349329,0.0379120933475512,"IGHM",NA,"IGHM"
556.560447712178,4.29635168071,1.05071378405757,4.08898383736689,4.3326703751198e-05,0.0185142570108889,"IGHJ6",NA,"IGHJ6"
230.135868111751,4.26167568498982,1.09973781282476,3.87517427817034,0.0001065484152534,0.0306614787726098,"IGHJ5",NA,"IGHJ5"
733.461841917821,4.11739586210275,0.99299933709352,4.14642357582458,3.37708828685491e-05,0.0152364534564636,"IGHJ4",NA,"IGHJ4"
130.716072428792,4.35634756570426,1.21709876264882,3.5792884681136,0.000344530996413636,0.0614344131221993,"IGHJ2",NA,"IGHJ2"
49.9623080712872,4.39149349950363,1.18346797667828,3.71069905231363,0.000206687702494962,0.0441606320544989,"IGHJ1",NA,"IGHJ1"
423.142061589133,4.46040707333933,0.927708629146187,4.80798273639477,1.52460927973844e-06,0.00256525040123991,"FAM30A",9834,"FAM30A"
1406.33228695415,4.2452519972466,1.09279007064307,3.88478273301698,0.00010242143976683,0.0306614787726098,"IGHV1-2",NA,"IGHV1-2"
502.749988416693,3.98014827561186,1.11192115052928,3.57952384817692,0.000344220835502937,0.0614344131221993,NA,NA,NA
995.74913036063,5.90097159830283,1.1222133309746,5.25833318445616,1.45366966008643e-07,0.000923008153533636,"IGHV2-5",NA,"IGHV2-5"
14.2845090668631,5.3678107084288,1.57835471091705,3.40088997188091,0.000671668565805108,0.0877799898950458,"IGHV3-6",NA,"IGHV3-6"
603.370510216904,5.24018489639216,1.22343657285864,4.28316842298423,1.84250593715739e-05,0.0109186980413467,NA,NA,NA
10.4096067591808,5.44042109442669,1.28626896012273,4.22961391675626,2.34092716004057e-05,0.0124085560318602,"IGHV1-14",NA,"IGHV1-14"
13.1116484651446,4.62647171670496,1.25855202178343,3.67602740024128,0.000236894090367356,0.0486826397464091,"IGHV1-17",NA,"IGHV1-17"
1296.4719021232,3.89534061571614,1.15517438063717,3.37208016469994,0.000746027305353091,0.0938495377916382,"IGHV1-18",NA,"IGHV1-18"
11.4727998190989,4.1655053431216,1.11879215523589,3.72321643803744,0.000196700758008124,0.043467177571388,"IGHV3-19",NA,"IGHV3-19"
129.280705989048,5.97059356954862,1.15589527702103,5.16534126251991,2.40000634253388e-07,0.000923008153533636,"IGHV3-20",NA,"IGHV3-20"
875.919654528175,3.78683716736969,1.05058468422776,3.60450444806669,0.000312749093059163,0.0592923826355333,"IGHV3-21",NA,"IGHV3-21"
534.321868786134,4.8921038187789,1.26636235730635,3.86311531652346,0.000111950127191664,0.031393847647154,"IGHV1-24",NA,"IGHV1-24"
46.9368511247344,4.9350902100252,1.10961202574959,4.4475817632666,8.68424075730945e-06,0.00708449834628872,"IGHV4-28",NA,"IGHV4-28"
467.081053904419,4.28454527026347,1.09527034603666,3.9118609261791,9.15876515950426e-05,0.0283405881447143,"IGHV4-31",NA,"IGHV4-31"
1033.00368412697,4.90861003203578,1.14676766709769,4.28038753870588,1.86568147506388e-05,0.0109186980413467,"IGHV3-33",NA,"IGHV3-33"
854.802900636258,5.03739072448356,1.05982745018705,4.75302911204508,2.0039148060932e-06,0.00299707724971305,"IGHV4-34",NA,"IGHV4-34"
7.09359134620796,4.04534048173648,1.1150133120393,3.62806473972743,0.000285553665756444,0.0565249282046266,"IGHV7-34-1",NA,"IGHV7-34-1"
11.2075369276995,5.16415896950509,1.15985196398248,4.45242938743094,8.49041656417824e-06,0.00708449834628872,"IGHV3-38",NA,"IGHV3-38"
1760.05886961495,4.40895946666197,1.16751094811039,3.77637526551493,0.000159127191161667,0.0379120933475512,"IGHV4-39",NA,"IGHV4-39"
1253.83511849931,3.80308996491823,1.10484079842172,3.44220630732589,0.000576990021264322,0.0804826340023669,"IGHV5-51",NA,"IGHV5-51"
93.7649552642802,4.92690810331513,1.19595601726401,4.11963987988993,3.79465004295073e-05,0.0164767377106898,"IGHV4-55",NA,"IGHV4-55"
2549.50510077174,5.71124073038494,1.2326615822509,4.63325929242959,3.59953233022045e-06,0.00440468226644839,"IGHV4-59",NA,"IGHV4-59"
148.135133108194,4.1852563953529,1.15637740498022,3.61928240497271,0.000295421102538261,0.0576306630538589,"IGHV4-61",NA,"IGHV4-61"
81.4461540788892,5.23837871413924,1.41458049664837,3.70313229013885,0.000212953761965553,0.0448470799623455,"IGHV1-67",NA,"IGHV1-67"
6.70797416247092,4.75194522868261,1.40178287756854,3.38992957092263,0.000699105820038202,0.0898657184326952,"IGHV1-68",NA,"IGHV1-68"
2383.8870447967,3.75149684620743,1.10158897895144,3.405532297335,0.000660352020612091,0.0871438075828339,"IGHV1-69",NA,"IGHV1-69"
309.720314152473,4.52810607245275,1.16930481542958,3.8724770587635,0.000107734819285281,0.0306614787726098,"IGHV2-70",NA,"IGHV2-70"
17.7918074482692,4.17971750927249,1.15831424469816,3.60844868169749,0.000308033428864409,0.0588125385706295,"IGHV5-78",NA,"IGHV5-78"
22.7245931174787,5.12041557994549,1.50079996324371,3.41179084844768,0.000645376107701181,0.0868708509771175,"IGHV7-81",NA,"IGHV7-81"
11.1313459667734,5.47656232024383,1.58264484569669,3.4603861599998,0.000539401251817668,0.0780710811837819,"IGHV1OR15-2",NA,"IGHV1OR15-2"
58.3538494492276,2.7330356376746,0.765923634243308,3.56828737942614,0.000359322271189522,0.0632242801483211,"IGHV1OR15-1",NA,"IGHV1OR15-1"
96.9161292075402,4.28467984508555,1.20913145183177,3.5436013500389,0.000394701570649168,0.0666266058770753,"IGHV1OR15-3",NA,"IGHV1OR15-3"
14.8859682674487,3.88576256776212,1.0654581088529,3.64703458115836,0.000265284232960986,0.0532963942950948,"IGHV1OR15-4",NA,"IGHV1OR15-4"
174.438122929046,2.10796455740239,0.566673303038577,3.71989388965247,0.000199306494851378,0.043467177571388,"RP11-16E12.2",NA,"RP11-16E12.2"
349.963810539654,-2.67841962141558,0.658269405726361,-4.06888061045478,4.72395440674887e-05,0.019565165628321,"CHAC1",79094,"CHAC1"
57.9703286121025,2.34373115458452,0.698210611178153,3.35676816860422,0.000788592050267738,0.094919966199322,"HDC",3067,"HDC"
2149.736633702,0.986173675310009,0.281597037028728,3.50207404777985,0.000461651296693045,0.0706142872629175,"IL32",9235,"IL32"
1254.40396367592,4.32847778921741,0.943364215450444,4.5883421464642,4.46779953719575e-06,0.00491631359509149,"CD19",930,"CD19"
70.8449775155433,2.70006933298579,0.754368014656298,3.57924684043767,0.000344585876507265,0.0614344131221993,"AC009133.17",NA,"AC009133.17"
293.269374587637,1.98177595592094,0.53520997916887,3.70280083155109,0.000213232280939795,0.0448470799623455,"ADGRG5",221188,"ADGRG5"
1165.59099602704,3.35462268472886,0.809287307653545,4.14515667427837,3.39581444741211e-05,0.0152364534564636,"P2RX5",5026,"P2RX5"
444.150913813655,4.89815471956007,0.993135633698253,4.93200984171744,8.13878150298203e-07,0.00219104136841779,"TBC1D27",NA,"TBC1D27"
201.890444148583,4.23488495177924,1.09987017087659,3.85034985393235,0.000117949220252134,0.0327351645196671,"TNFRSF13B",23495,"TNFRSF13B"
11.2856786031432,-3.71908509005658,0.919740650763231,-4.0436236964957,5.26313683871688e-05,0.0204650109597714,"RP11-160E2.6",NA,"RP11-160E2.6"
69.2362018166677,-0.9354132564718,0.226553352476836,-4.12888728524749,3.64523034423884e-05,0.0160874173929924,"AC090616.2",105371730,"AC090616.2"
88.6735491582106,4.10572466292143,0.948458933363794,4.32883756849663,1.49898436044608e-05,0.0100885394918922,"KRT17",3872,"KRT17"
10.8582299965987,-1.72174706361394,0.512418080608605,-3.36004354407049,0.000779301887422179,0.094919966199322,"MIR2117HG",100313779,"MIR2117HG"
9.1088787792932,3.56015164448162,1.04390347248932,3.41042226441876,0.000648623711515542,0.0868736265557707,"HOXB9",3219,"HOXB9"
7.74968332211471,4.07341641882621,1.13266781463716,3.5963027872661,0.000322772078715979,0.0603426884105061,"CTD-2377D24.6",NA,"CTD-2377D24.6"
151.021107943091,-0.751266317851688,0.203523157780043,-3.69130631642231,0.00022310525446617,0.046559818259564,"RP11-304F15.3",NA,"RP11-304F15.3"
2806.85753635103,-0.587726282043766,0.149807538145297,-3.92320900082969,8.73772884232788e-05,0.0277114906700149,"DCXR",51181,"DCXR"
360.611878870698,3.22646292582012,0.879931987680877,3.6667185316489,0.000245682966209427,0.0501062964645756,"FCER2",2208,"FCER2"
106.979632868844,3.96606180768605,1.17666758861679,3.37058813045772,0.000750079093788361,0.0939203687622161,"CLEC17A",388512,"CLEC17A"
887.709114020272,3.20854511162159,0.81777738553703,3.92349454554134,8.72737422085459e-05,0.0277114906700149,"FAM129C",199786,"FAM129C"
2320.02397480299,5.14212405065062,0.988648368420369,5.20116576823623,1.98042362612897e-07,0.000923008153533636,"CD79A",973,"CD79A"
511.744345050103,-0.974809242229724,0.262190749068438,-3.7179391175822,0.000200854658657087,0.043467177571388,"CEACAM1",634,"CEACAM1"
419.213669102643,3.45107772912237,0.863212598065528,3.99794643504542,6.38944051118207e-05,0.0238902955557684,"SPIB",6689,"SPIB"
75.7390348615057,2.27717558144315,0.646491426458179,3.52236006271377,0.000427722785732168,0.0697862128163375,"LAMP5",24141,"LAMP5"
6519.09977341691,-1.06821689149579,0.318450763713525,-3.35441774118886,0.000795321958036596,0.0951593885880142,"THBD",7056,"THBD"
1213.49277416115,2.53588539465531,0.569913803355659,4.44959462242182,8.60325202001753e-06,0.00708449834628872,"FER1L4",NA,"FER1L4"
16.5132754584901,3.14866586415094,0.936113565151396,3.36355115593449,0.000769465741877153,0.0944910851671227,NA,NA,NA
1222.69064342851,4.89521057319728,1.11666363920831,4.3837825476863,1.16636201121341e-05,0.00848638694699354,"IGLV6-57",NA,"IGLV6-57"
87.6667228594109,4.88011499625354,1.4087069067027,3.4642514869727,0.00053170917183659,0.0774580206730307,"IGLV10-54",NA,"IGLV10-54"
2608.89580560941,4.21435619040481,0.956670562343124,4.40523243454132,1.05670510534759e-05,0.00790209948362843,"IGLV1-51",NA,"IGLV1-51"
3478.55112239357,3.99655181203988,1.14771899605755,3.48216926422597,0.000497369197186911,0.0744007945223006,"IGLV1-40",NA,"IGLV1-40"
113.05033205491,4.30628916206976,1.2482923916793,3.4497439788739,0.000561118432382057,0.0795237729051951,"IGLV1-36",NA,"IGLV1-36"
2162.6570214468,3.94480004093192,1.04515192674268,3.77437953276925,0.000160406397895769,0.0379120933475512,"IGLV2-23",NA,"IGLV2-23"
1631.86258771372,4.00666909150693,1.03255868796146,3.88033061773673,0.000104314570078225,0.0306614787726098,"IGLV3-21",NA,"IGLV3-21"
1878.14548466773,5.40858747848932,1.08293221171096,4.99439154177907,5.90215486441953e-07,0.00176546567894487,"IGLV3-19",NA,"IGLV3-19"
3.23088885529685,5.21382166434212,1.36033056245251,3.83276080700727,0.000126713146061607,0.034808618419638,"IGLV3-17",NA,"IGLV3-17"
67.3043361017642,5.22814966600742,1.18012552052929,4.4301640588728,9.41614262114795e-06,0.0073196734829593,"IGLV3-16",NA,"IGLV3-16"
3537.47488466087,3.40375197883706,0.992310623875202,3.43012751949044,0.000603297649313653,0.0829378304115372,"IGLV2-14",NA,"IGLV2-14"
49.6117590540822,4.91901101067871,1.40421649173995,3.50302894148724,0.000459999480142084,0.0706142872629175,"IGLV3-12",NA,"IGLV3-12"
303.874834355689,4.06858067838186,1.13357573797211,3.58915645606554,0.000331749703115096,0.0607553316840918,"IGLV3-10",NA,"IGLV3-10"
25.3118239416721,4.40829975330781,1.25126992328429,3.52306058930679,0.000426593825356031,0.0697862128163375,"IGLV2-5",NA,"IGLV2-5"
1674.40653519317,4.25545366222901,1.14494928404284,3.71671804291882,0.00020182746541449,0.043467177571388,"IGLV3-1",NA,"IGLV3-1"
97.5074620576912,4.86825936375309,1.13356274900895,4.29465362019819,1.74966294152706e-05,0.0109186980413467,"IGLL5",100423062,"IGLL5"
88.5490081510561,3.99181753741056,0.947699561473002,4.21211288861009,2.52993044553706e-05,0.0124404064861545,"IGLJ1",NA,"IGLJ1"
20.7450638671821,3.7926003072523,1.01756576880863,3.72713039638969,0.000193672271841701,0.043467177571388,"IGLJ2",NA,"IGLJ2"
4599.52101779646,3.79799088894475,0.96363890046124,3.94130092416035,8.10408792673365e-05,0.0277114906700149,"IGLC3",NA,"IGLC3"
858.848024122344,4.90735337643815,1.24134337319469,3.95326021986062,7.70935164309373e-05,0.0273083494189114,"IGLC6",NA,"IGLC6"
