"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genSYMBOL","ENTREZID","GENENAME"
"ENSG00000132704",797.291808556042,6.87640402825373,0.929492071051691,7.39802333168189,1.38226568747596e-13,4.00982709885073e-11,"FCRL2",79368,"FCRL2"
"ENSG00000242534",46.3126979850579,6.8579403767876,1.15840022941916,5.92018216383322,3.21585217618217e-09,2.01606764129613e-07,"IGKV2D-28",NA,"IGKV2D-28"
"ENSG00000240040",21.313558752716,6.85153618451896,0.983997423403448,6.96296150941216,3.3319287980481e-12,5.18643160710805e-10,"AC096579.15",NA,"AC096579.15"
"ENSG00000211678",334.124017274889,6.83590233951585,0.953841115182799,7.16670966548322,7.68217105170041e-13,1.62720438983133e-10,"IGLJ3",NA,"IGLJ3"
"ENSG00000250850",18.981105482234,6.8254925157843,1.09410587576163,6.23842049201401,4.42011183107005e-10,3.74126706974656e-08,"RP11-297B17.3",NA,"RP11-297B17.3"
"ENSG00000211892",12786.8200210013,6.80618161872627,0.788676231486495,8.62988048454053,6.14161144417806e-18,2.17859475856253e-14,"IGHG4",NA,"IGHG4"
"ENSG00000211904",142.437252346596,6.80233800842057,1.04998918854346,6.47848385739735,9.26488413761624e-11,9.38547469305823e-09,"IGHJ2",NA,"IGHJ2"
"ENSG00000211639",157.210549183028,6.80226868180833,1.30767242683066,5.20181395756325,1.97352733393802e-07,7.47037452265268e-06,"IGLV4-60",NA,"IGLV4-60"
"ENSG00000270999",15.2394090129272,6.79855334444312,1.00597135589925,6.7581977404971,1.39718761405100e-11,1.8050306382335e-09,"IGKV1OR2-118",NA,"IGKV1OR2-118"
"ENSG00000225523",56.0341614789208,6.79451002473604,1.46722788361375,4.63084848687669,3.64170293827094e-06,9.90679801877458e-05,"IGKV6D-21",NA,"IGKV6D-21"
"ENSG00000197794",15.1968497865864,6.74507255626211,1.02701859314243,6.56762457982749,5.11242358013687e-11,5.62542884283336e-09,"IGKV7-3",NA,"IGKV7-3"
"ENSG00000211630",85.8092911530183,6.74339042660997,1.57334285728756,4.28602729238277,1.81896650794661e-05,0.000403919424276802,NA,NA,NA
"ENSG00000177455",1510.32479010006,6.71305232056372,0.931886615494133,7.2037222221548,5.85906679829087e-13,1.28939876919629e-10,"CD19",930,"CD19"
"ENSG00000197549",40.0306411823181,6.71040435100349,1.29503148786076,5.18165342997821,2.19927571703479e-07,8.15085808717539e-06,"PRAMENP",649179,"PRAMENP"
"ENSG00000211946",132.66302617322,6.67976765274462,1.12092877295934,5.95913657841928,2.53574108568409e-09,1.62807843147242e-07,"IGHV3-20",NA,"IGHV3-20"
"ENSG00000128438",550.23058025109,6.65527876013387,0.922377363917897,7.21535352067277,5.37940385835016e-13,1.20225424677958e-10,"TBC1D27",NA,"TBC1D27"
"ENSG00000211979",33.436096741341,6.63906953281835,1.4989415828272,4.42917162942148,9.45957225492658e-06,0.000229547490992173,"IGHV7-81",NA,"IGHV7-81"
"ENSG00000163534",1104.37449427524,6.63058213452278,0.965364517147487,6.86847508557203,6.48918033876991e-12,9.36967170181665e-10,"FCRL1",115350,"FCRL1"
"ENSG00000226777",534.823704606216,6.59791956154112,0.879653375610677,7.50059028303129,6.35310810665799e-14,2.15667744344103e-11,"FAM30A",9834,"FAM30A"
"ENSG00000222037",1131.72410076499,6.58408900756728,1.04875674285724,6.27799444667171,3.42968162563409e-10,2.9739440400539e-08,"IGLC6",NA,"IGLC6"
"ENSG00000237127",13.6200691511153,6.54237666669715,1.93577294150105,3.37972317229727,0.000725588723455551,0.00922382123969279,"LL22NC03-84E4.8",NA,"LL22NC03-84E4.8"
