"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genSYMBOL","ENTREZID","GENENAME"
"ENSG00000225030",5.16570259465958,-2.22820828392368,0.67899718502374,-3.28161637937538,0.00103213921597204,0.0121777450315479,"RP4-784A16.3",NA,"RP4-784A16.3"
"ENSG00000164588",5.88813983057305,-2.20102171539936,0.855922570562695,-2.57151965738254,0.0101253266987146,0.0710732896955528,"HCN1",348980,"HCN1"
"ENSG00000187288",89.0400323073283,-2.20026759781688,0.863820757243897,-2.54713443658965,0.0108611582404829,0.0747421952671576,"CIDEC",63924,"CIDEC"
"ENSG00000163735",5.08708141633782,-2.18877163973705,0.767333308890315,-2.8524392390868,0.00433851057375072,0.0375894304665722,"CXCL5",6374,"CXCL5"
"ENSG00000259867",11.565403118313,-2.17792793776228,0.571191315218497,-3.81295702461646,0.0001373139960964,0.00228158747450683,"RP11-525K10.3",NA,"RP11-525K10.3"
"ENSG00000234880",3.25631061008363,-2.16685974806377,0.862281956483541,-2.51293643775222,0.0119730905037546,0.0799960883531844,"LINC00163",727699,"LINC00163"
"ENSG00000034971",2786.98266244754,-2.1592421034477,0.658305083760692,-3.28000217028953,0.00103806288096544,0.0122140805795012,"MYOC",4653,"MYOC"
"ENSG00000075461",17.6818018560423,-2.14730563177687,0.774144201004932,-2.77377990946572,0.00554091504281116,0.045385733492233,"CACNG4",27092,"CACNG4"
"ENSG00000235090",3.94374503167978,-2.14528936853075,0.885455333776268,-2.42280924480015,0.0154010113224588,0.0962396909768764,"RPL7L1P3",NA,"RPL7L1P3"
"ENSG00000270172",2598.84481338466,-2.12867737359089,0.4782557245046,-4.45091875438788,8.55036883591013e-06,0.00020987866888761,NA,NA,NA
"ENSG00000197591",4.44006918993365,-2.12712330088175,0.662537300669094,-3.210571387805,0.00132471359849385,0.0149316887770889,"OR11L1",391189,"OR11L1"
"ENSG00000260612",3.75717235077028,-2.12679941216679,0.779684080933998,-2.72777072685523,0.00637639099684228,0.0504514348398803,"RP11-432I5.4",NA,"RP11-432I5.4"
"ENSG00000178934",17.1066244383689,-2.12470746293454,0.544473522403566,-3.90231549470958,9.52768588584023e-05,0.00167786123960906,"LGALS7B",653499,"LGALS7B"
"ENSG00000229900",4.15305521787737,-2.12211167626337,0.815986912521123,-2.60066876527071,0.00930422419829547,0.0666886330115922,"HSPD1P21",NA,"HSPD1P21"
"ENSG00000163710",834.140647423717,-2.09590017462934,0.532783763783245,-3.93386645221047,8.35902389788155e-05,0.00150443571675917,"PCOLCE2",26577,"PCOLCE2"
"ENSG00000226574",2.56473524605316,-2.09303137849357,0.776859545028874,-2.69422110069559,0.0070553345381743,0.0544463664118844,NA,NA,NA
"ENSG00000236794",3.02670685597392,-2.08098403784519,0.630890715785827,-3.29848575319919,0.000972078127699534,0.0115958927308008,"BCRP8",NA,"BCRP8"
"ENSG00000115602",1013.3296798072,-2.07686282875656,0.821432563523265,-2.52834246045535,0.0114602505730352,0.0775767067852254,"IL1RL1",9173,"IL1RL1"
"ENSG00000178597",7.73862234939111,-2.07113396328931,0.825745653609957,-2.50819844371547,0.0121348496207265,0.0808736531740568,"PSAPL1",768239,"PSAPL1"
"ENSG00000169035",29.8144974366995,-2.0672026118164,0.726668238224625,-2.84476808408047,0.00444437689223751,0.0382367394530329,"KLK7",5650,"KLK7"
"ENSG00000233203",3.52744596621864,-2.05307766124549,0.726317015412424,-2.82669635665866,0.00470309001762572,0.0399359085370559,"RP11-67L3.4",NA,"RP11-67L3.4"
"ENSG00000173809",94.2850602490357,-2.04489910488546,0.737530152853788,-2.77263118934589,0.00556051011602281,0.0455227529971574,"TDRD12",91646,"TDRD12"
"ENSG00000261432",7.92962018151079,-2.02497243994495,0.82481412509923,-2.45506518174787,0.0140859044928522,0.0901125125033908,"LINC01613",106146149,"LINC01613"
