"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genSYMBOL","ENTREZID","GENENAME"
"ENSG00000226777",534.823704606216,3.72681408346086,0.880191705329789,4.23409361948543,2.29475339492145e-05,0.0148532111205916,"FAM30A",9834,"FAM30A"
"ENSG00000211936",481.961253307774,3.28859376224194,0.899168390883647,3.65737251841127,0.000254813920767686,0.0497224399215651,NA,NA,NA
"ENSG00000211937",770.047197384007,3.04372264620758,0.846179112507298,3.59701935585338,0.000321884539490593,0.054408738273894,"IGHV2-5",NA,"IGHV2-5"
"ENSG00000253709",14.7774518841421,4.52681899510976,1.12053078714372,4.03988810218131,5.34767090298291e-05,0.0235862655367544,"IGHV1-14",NA,"IGHV1-14"
"ENSG00000211953",2347.15132315542,3.66589374929755,0.879800037714116,4.16673515816414,3.08993127089405e-05,0.0160785482484287,NA,NA,NA
"ENSG00000211958",12.2877218724445,4.21937293518782,1.02574913016452,4.11345504578794,3.89780973578193e-05,0.0188072863214874,"IGHV3-38",NA,"IGHV3-38"
"ENSG00000211962",976.592282591794,4.28898158624308,0.877608346801862,4.88712487964909,1.02319197329642e-06,0.00301705206526005,"IGHV1-46",NA,"IGHV1-46"
"ENSG00000253131",15.537329732386,3.72575521284715,1.10603560778018,3.3685671479644,0.000755599893533009,0.0891204887759066,"IGHV7-56",NA,"IGHV7-56"
"ENSG00000211970",345.060554080773,3.36170828923236,0.929367817409184,3.61719894562721,0.000297808402442724,0.051994995947533,"IGHV4-61",NA,"IGHV4-61"
"ENSG00000270505",70.0696083393108,2.44972523701982,0.687251039573879,3.56452751026574,0.000364512220638116,0.0587809766972863,"IGHV1OR15-1",NA,"IGHV1OR15-1"
"ENSG00000172575",441.792056508502,1.48948525335932,0.444857760518998,3.34822809794662,0.000813300430244417,0.091454944143332,"RASGRP1",10125,"RASGRP1"
"ENSG00000159556",11.5661036015479,3.31353486600129,0.858851586695768,3.85809948695483,0.000114272135756406,0.0340736397607135,"ISL2",64843,"ISL2"
"ENSG00000177455",1510.32479010006,3.47739932076181,0.932119715842017,3.73063594907501,0.000190997045825308,0.0444621017729126,"CD19",930,"CD19"
"ENSG00000260719",86.3612961582003,2.27045671059759,0.657787176099725,3.45165851979663,0.000557152369429739,0.0758241516919304,"AC009133.17",NA,"AC009133.17"
