"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genSYMBOL","ENTREZID","GENENAME"
150.366733976559,2.07257774126879,0.538927240514382,3.845746856831,0.000120185795252831,0.00198904013911063,"E2F2",1870,"E2F2"
80.8656545656948,0.568594389155498,0.234366744900578,2.42608817815302,0.0152625614253493,0.0780012093896873,"MDS2",NA,"MDS2"
210.249589757039,3.70991265812641,0.661989289781364,5.60418833868398,2.09233101970156e-08,1.67498285523742e-06,"CNR2",1269,"CNR2"
19.247003310773,2.33100252309373,0.55615777587822,4.19126122872756,2.77408032236128e-05,0.000611600147314704,"BTBD6P1",NA,"BTBD6P1"
9409.29676828138,-0.580725696791477,0.178696582509488,-3.24978625016873,0.00115491780349625,0.0116570000050675,"CLIC4",25932,"CLIC4"
992.193495948914,2.80760447504291,0.582621621751326,4.81891569111942,1.44340527668569e-06,5.30267336252619e-05,"RUNX3",864,"RUNX3"
1804.1298487388,1.06441848133687,0.219884398900559,4.84080947379192,1.29311306040481e-06,4.84894278824739e-05,"STMN1",100500808,"STMN1"
524.115109311252,-1.41174102884576,0.323372397959416,-4.36568191272447,1.26726783900641e-05,0.000323616180868349,"FAM110D",79927,"FAM110D"
2470.27517030572,-0.780299764046701,0.141198989639058,-5.52624183814173,3.27163084767641e-08,2.38261060413767e-06,"CNKSR1",10256,"CNKSR1"
1058.55934808308,4.13631070455732,0.591409655427731,6.9939857535227,2.67184702017087e-12,1.18392928312107e-09,"CD52",1043,"CD52"
82.5927564308578,2.75267579545167,0.582918463955606,4.72223126502527,2.33271210261962e-06,7.82403576338121e-05,"ZNF683",257101,"ZNF683"
5053.47365565529,-0.336762655545962,0.109988092952687,-3.06181011512606,0.0022000296668053,0.0188443052946805,"NUDC",10726,"NUDC"
741.67885512078,-0.563839116089615,0.143672886007099,-3.92446432837545,8.69229376189027e-05,0.00152605052479258,"KDF1",126695,"KDF1"
2974.11119485141,1.82510972937471,0.378768335047809,4.81853830031579,1.44613767682129e-06,5.30267336252619e-05,"SYTL1",84958,"SYTL1"
3.61619618721754,2.37082581660779,0.666639572294405,3.55638326186968,0.000375995441093802,0.00489011681366355,"RP1-159A19.4",NA,"RP1-159A19.4"
8902.97439219922,-0.774040201474037,0.260526430599492,-2.97106209029505,0.00296771774097742,0.0235085009606051,"STX12",23673,"STX12"
353.314360376442,1.95691935327197,0.395334108378891,4.95003924982979,7.41985162943124e-07,3.00046210942849e-05,"RP5-1092A3.4",NA,"RP5-1092A3.4"
248.08646740315,0.720472976724096,0.190387441852263,3.78424632273366,0.000154175071133988,0.00243305396749623,"MATN1-AS1",100129196,"MATN1-AS1"
8428.68118027908,1.99167995795458,0.49686774610367,4.00847101381183,6.11131380997117e-05,0.00114924114629709,"LAPTM5",7805,"LAPTM5"
7104.39244209011,-0.6913079704421,0.160587018641091,-4.30488078234494,1.67075684693143e-05,0.00040340507414666,"PEF1",553115,"PEF1"
1115.3971882417,3.59250430563283,0.5283358885067,6.79965980692086,1.04866482440178e-11,3.47284674110574e-09,"LCK",3932,"LCK"
9364.83332569737,-0.744381768217154,0.190723419183381,-3.90293846138229,9.5031871033737e-05,0.00164274598603978,"KIAA1522",57648,"KIAA1522"
2639.48951393104,0.502429508911321,0.12521556612142,4.01251637056147,6.00749114367487e-05,0.00113446385877044,"S100PBP",64766,"S100PBP"
6568.94953498708,-0.257942803407214,0.108181942904639,-2.38434249267077,0.0171096704821125,0.0846076426442915,"AK2",204,"AK2"
10416.7979402239,-0.710950315773331,0.211001473595806,-3.36940924467299,0.000753294934085212,0.00836548249956049,"PHC2",100500853,"PHC2"
30.9077544481618,2.70954939570385,0.568629136876933,4.76505549924058,1.88801674756878e-06,6.57067421407759e-05,"RP4-728D4.2",NA,"RP4-728D4.2"
97.4274077492718,1.53206058416008,0.340180294044403,4.50367234958092,6.67891543500365e-06,0.000190849553588238,"TFAP2E",339488,"TFAP2E"
43.0417743967216,2.04077404321152,0.551178150942713,3.70256701888683,0.000213428955433294,0.00315836705874265,"CLSPN",63967,"CLSPN"
589.680974810725,-0.724083295904686,0.163186333836223,-4.43715646330648,9.11550367267445e-06,0.000247439914621235,"OSCP1",127700,"OSCP1"
977.437891218849,1.40679179609937,0.355302540455932,3.95941946909285,7.51321733242964e-05,0.0013569077525578,"CSF3R",1441,"CSF3R"
34.3187144297932,1.59765397922316,0.404805748427684,3.9467176180888,7.9229908914762e-05,0.00141306812038964,"RSPO1",284654,"RSPO1"
136.212008559764,1.76524481893502,0.380953732686053,4.63375120776088,3.59098528792962e-06,0.000113202392929413,"CDCA8",55143,"CDCA8"
24.8001618705304,2.22135665417125,0.582444946339707,3.81384827549978,0.000136819484574133,0.00221765986820547,"POU3F1",5453,"POU3F1"
4288.43585887273,-0.473175070130118,0.145314204980929,-3.25622034124067,0.00112906094675639,0.0114659091174637,"NDUFS5",4725,"NDUFS5"
9.84022576608803,1.84321540810884,0.661430969965322,2.78670865412528,0.00532463268555738,0.0363616819883483,"RP11-416A14.1",NA,"RP11-416A14.1"
413.619542221157,-1.19414119729171,0.348527695214927,-3.42624478251383,0.00061198858709833,0.00714956291819553,"BMP8A",353500,"BMP8A"
62.7730239663156,-1.28065520932076,0.467414331554063,-2.73987150771101,0.00614632080208501,0.0405090331327672,"OXCT2P1",NA,"OXCT2P1"
46.3868524463796,2.09987829149951,0.479211375448356,4.38194583660466,1.17624054328619e-05,0.000303823511759661,"HPCAL4",51440,"HPCAL4"
57.9963556269796,1.21228419137864,0.286103454034281,4.23722319421348,2.26301151057059e-05,0.000516075229015494,"RP1-228H13.5",NA,"RP1-228H13.5"
241.832793646671,0.575561680529067,0.152710559320041,3.76897107241185,0.000163921881897853,0.00255430724437264,"ZFP69",339559,"ZFP69"
206.64119681227,0.53735403202204,0.193566940021406,2.77606306098869,0.00550215354255834,0.0372025043203155,"EXO5",64789,"EXO5"
72.0698365133232,-0.977067449998026,0.418903803789871,-2.33243871542436,0.0196776233966964,0.0935445315327087,"RP11-486B10.4",NA,"RP11-486B10.4"
882.422224881844,-0.749179361513165,0.230473248983537,-3.25061309638881,0.00115156455797108,0.0116380894822769,"C1orf210",149466,"C1orf210"
4743.81497862979,-0.58432197360143,0.157212539464829,-3.71676442343935,0.000201790434215061,0.00302216200418372,"ELOVL1",102466723,"ELOVL1"
1726.95636735609,-0.415997375788274,0.115341853926093,-3.60664721112278,0.000310178918458673,0.00421899652124008,"MED8",112950,"MED8"
3225.0537871926,-0.245807136368337,0.104706258920464,-2.34758780327596,0.0188954190507621,0.0909947617872381,"IPO13",9670,"IPO13"
5049.76740884622,-0.2537856022602,0.110236098427251,-2.30220051218234,0.0213238671121647,0.0990652958085965,"ATP6V0B",533,"ATP6V0B"
2206.0104553379,-0.377906048104254,0.106578511996967,-3.54579962718008,0.000391423715095761,0.00504282616733323,"ERI3",79033,"ERI3"
227.533622508397,2.76378872904088,0.361487416792817,7.64560148057633,2.07970854950616e-14,4.08935691725084e-11,"C1orf228",339541,"C1orf228"
513.593863404992,-0.574705432073536,0.206072167587306,-2.78885518021278,0.00528947117692048,0.0362158983018706,"BTBD19",149478,"BTBD19"
3671.24416461479,-0.395786550787111,0.0932406764541373,-4.24478420619125,2.18803885747894e-05,0.000503906473005775,"UROD",7389,"UROD"
19920.8239463658,-0.886990781979041,0.214192340567168,-4.14109477318538,3.45652095841622e-05,0.000733039920451863,"PRDX1",5052,"PRDX1"
5775.73073822716,-0.453421076497341,0.0881200738673719,-5.14549133469608,2.66821518804311e-07,1.34096993659783e-05,"LRRC41",10489,"LRRC41"
145.377291974495,0.708159077740955,0.233188609879444,3.03685106278161,0.00239063545569063,0.0200244361212681,"STIL",6491,"STIL"
78.6075683406904,1.50282819606031,0.358828240215015,4.18815474266963,2.81231743076261e-05,0.000616200582927052,"ORC1",4998,"ORC1"
123.45464224461,3.18035910776713,0.519808711962851,6.11832590446161,9.45635172093877e-10,1.39021626865633e-07,"FAM159A",348378,"FAM159A"
3828.64671848892,-1.40042805143117,0.399228806457838,-3.50783317430544,0.000451772255793875,0.00564688396485145,"LRP8",7804,"LRP8"
5.2399602822844,-2.7205837909676,0.743647513210895,-3.65843190844646,0.000253763139966749,0.00361741828114811,"RP4-784A16.4",NA,"RP4-784A16.4"
12.4593185295181,4.99521466413989,0.982513449975617,5.08411835406819,3.69337593222823e-07,1.76182951515807e-05,"RP11-117D22.2",NA,"RP11-117D22.2"
2068.89776657976,-0.449370164582394,0.16509083130328,-2.72195712526809,0.0064896561479111,0.0422714434926359,"YIPF1",54432,"YIPF1"
1366.13822575292,-0.777037275467291,0.19068327341936,-4.07501539874655,4.60113023454922e-05,0.000917339406268397,"LRRC42",115353,"LRRC42"
8.23819395251867,-1.17150208055998,0.471135005915166,-2.48655282636953,0.0128987417810362,0.0695113592280198,"HNRNPA3P12",NA,"HNRNPA3P12"
138.533804147692,0.665742920406146,0.249087477531463,2.67272737675885,0.00752373671212185,0.0472369348832699,NA,NA,NA
345.562691908882,0.876636965670582,0.198791206765337,4.40983773847405,1.03448102737755e-05,0.000273494181532143,NA,NA,NA
145.861875859885,2.11418025811513,0.422759755181466,5.00090236169153,5.70626070412183e-07,2.45099942213913e-05,"C1orf168",199920,"C1orf168"
836.868320859539,0.664653474563237,0.18525998163563,3.58767969582595,0.000333633790434035,0.00446657560887028,"OMA1",115209,"OMA1"
695.073821627356,0.573523124316275,0.140554383128741,4.08043571142818,4.49513608538844e-05,0.000900200358895008,"ALG6",29929,"ALG6"
3.2800255838311,4.55279037341429,1.03235682939726,4.41009372318719,1.03325889432161e-05,0.000273400824846528,"IL23R",149233,"IL23R"
37.3054882155153,2.64991366177154,0.52244964212163,5.07209393619341,3.93462069137058e-07,1.8510116858771e-05,"DEPDC1",55635,"DEPDC1"
23.0675226559415,2.01257451344773,0.534855758208799,3.76283602178599,0.00016799736041154,0.00260835949537661,"ERICH3",127254,"ERICH3"
7076.14051146462,-0.517549420918473,0.186731919239998,-2.77161731655149,0.00557785686697314,0.0375851263422236,"ADGRL2",23266,"ADGRL2"
15.5316399521374,2.84277778327805,0.571058737766381,4.97808298039041,6.42171259075525e-07,2.68304780634463e-05,"LPAR3",23566,"LPAR3"
302.548578436755,3.39547430309498,0.640318301038216,5.30279127988305,1.14045289718279e-07,6.55937634337617e-06,"MCOLN2",255231,"MCOLN2"
3039.34470672293,0.530105811439681,0.154913735661826,3.42194195482378,0.000621755856214331,0.00724017657674441,"ODF2L",57489,"ODF2L"
187.280822708055,1.10077280596448,0.216798641769178,5.07739715056175,3.82640512086397e-07,1.81572445712672e-05,"PTGES3P1",NA,"PTGES3P1"
3805.63356383474,1.34560907917921,0.297703068808593,4.51997046776955,6.18482583891933e-06,0.000178350876002054,"GBP2",2634,"GBP2"
958.541748109156,3.03137653683824,0.581738554317741,5.21089158409557,1.87935258317338e-07,9.97071022246506e-06,"GBP5",115362,"GBP5"
77.100450003203,1.58345085198652,0.298028122373051,5.31309206452828,1.0778055016811e-07,6.22180530062184e-06,"FLJ27354",400761,"FLJ27354"
1632.84052571487,0.820170791615198,0.244207069318804,3.35850552526182,0.00078365154594148,0.00864159175845247,"LRRC8C",84230,"LRRC8C"
296.870968758922,2.32131729913593,0.508098457752945,4.56863677445884,4.90906673228642e-06,0.000147000320993997,"GFI1",2672,"GFI1"
17.7001366868556,1.36258385687856,0.401337391955365,3.39510816632332,0.000686014919234633,0.00779182524655176,"RP11-386I23.1",NA,"RP11-386I23.1"
257.420905801347,1.15795276778005,0.237441205436209,4.87679788203883,1.07821813819664e-06,4.12674219535335e-05,"CCDC18",343099,"CCDC18"
1846.38099187704,-0.833732407143186,0.236533572213271,-3.52479523030011,0.00042381026204685,0.00536855500667534,"GCLM",2730,"GCLM"
2387.31232503592,-0.352535874848026,0.125808078849966,-2.80217199142233,0.00507598044648596,0.0352062215226841,"ABCD3",5825,"ABCD3"
12235.6916828498,-0.446777924313912,0.183103665288929,-2.44002720321801,0.0146861559540157,0.0760311259617061,"CNN3",1266,"CNN3"
2678.06396748931,-0.27078692451987,0.103227803060983,-2.62319759299633,0.00871087368927104,0.0526114027909687,"MFSD14A",64645,"MFSD14A"
319.585671606372,0.628828376977829,0.197739242428667,3.18008893558229,0.00147229858970328,0.0139855029983862,"SASS6",163786,"SASS6"
714.953119813751,0.633460902262083,0.175178987138675,3.61607811877929,0.000299100147539453,0.0040984275878653,"CDC14A",8556,"CDC14A"
5.63914144498226,2.96640274989792,0.759519638529363,3.90563008435395,9.39801848859923e-05,0.00163173873989967,"VAV3-AS1",100873946,"VAV3-AS1"
226.205076652305,1.01103574118138,0.252076632575604,4.01082690946432,6.05064582211572e-05,0.00114082586576023,"HENMT1",113802,"HENMT1"
8924.3420397139,-0.647206158088458,0.162237277274048,-3.98925677848507,6.62806417083756e-05,0.00122878919787107,"SARS",6301,"SARS"
7715.15455783171,-0.648568370559956,0.205762041911072,-3.15203117414756,0.00162138961897194,0.0149986882688845,"SORT1",6272,"SORT1"
9404.06408239355,-0.673302871986308,0.183718821957271,-3.66485515644611,0.00024747860099647,0.00355359391417159,"AHCYL1",10768,"AHCYL1"
13.7265939446336,1.87309309336089,0.457510725408727,4.09409657377437,4.23817646483337e-05,0.000859685814056239,"RP5-1074L1.1",440600,"RP5-1074L1.1"
6.24231600836463,-2.00562775938092,0.605698071153427,-3.31126654499926,0.000928746981851866,0.00985474158382515,"PROK1",84432,"PROK1"
91.4657474057653,1.24137339114178,0.345532463454489,3.59263896286633,0.000327345985324519,0.00440488966821843,"KCNA2",3737,"KCNA2"
543.100593590414,3.25161298891414,0.49450734003328,6.57545950419119,4.85031433475259e-11,1.18291270764071e-08,"RP11-284N8.3",NA,"RP11-284N8.3"
219.947244047335,3.08992581481287,0.533696851590179,5.789664686247,7.05270767374079e-09,6.80629558661224e-07,"KCNA3",3738,"KCNA3"
3256.45191672593,3.29513144858872,0.592197914868114,5.56424020730056,2.63297058144019e-08,2.00086684692488e-06,"CD53",963,"CD53"
559.709765910529,0.684445368959199,0.204770301201804,3.34250311174114,0.000830264243937755,0.00903275903330547,"LRIF1",55791,"LRIF1"
1881.57863487126,0.766635137354434,0.169765742905471,4.51584120702911,6.30659106469157e-06,0.000181363493131866,"DRAM2",128338,"DRAM2"
1578.15086809741,0.617691758070547,0.202606470048872,3.04872671599061,0.00229813434072951,0.0194620738879384,"CEPT1",10390,"CEPT1"
2463.94680488197,1.62803003077127,0.314656848499523,5.17398568801129,2.29152384654781e-07,1.18575052197764e-05,"DENND2D",79961,"DENND2D"
354.027766642251,0.613371432937029,0.249597842362813,2.45743884294255,0.0139931633961089,0.0735845421672252,"OVGP1",5016,"OVGP1"
4.08676717621518,3.4818135370527,0.950233810699899,3.66416506952973,0.000248146718822513,0.00355993794841545,"RP5-1073O3.2",NA,"RP5-1073O3.2"
367.23051046471,2.57561637810741,0.502471454228671,5.12589592191094,2.96126166399421e-07,1.46276362054083e-05,"PTPN22",26191,"PTPN22"
63043.6459037925,-1.06904490062116,0.224085471801794,-4.77070151860065,1.83585413040747e-06,6.46783950691483e-05,"ATP1A1",476,"ATP1A1"
809.731407685185,3.24490408658047,0.574619590886197,5.64704743459246,1.6322680561989e-08,1.37675027657034e-06,"CD2",914,"CD2"
27.9288903649635,3.84555862201424,0.814746810258092,4.71994314503184,2.35910571874357e-06,7.89572606567996e-05,"FTH1P22",NA,"FTH1P22"
91.2745844275988,1.61753656003073,0.341575626054857,4.73551517335418,2.18499356239852e-06,7.41554287665804e-05,"CD101",9398,"CD101"
657.42855749719,-0.562061186152922,0.17644145897199,-3.1855392118592,0.00144484522287368,0.0138081031460598,"ZNF697",90874,"ZNF697"
75.5613256399928,2.01800389470406,0.764274662942053,2.64041710729467,0.00828040462055367,0.0506335879042253,"HMGCS2",3158,"HMGCS2"
4.67095893777223,4.4484289732053,1.06666225942118,4.17041939368814,3.04039584095622e-05,0.000658319983154327,"RP11-344P13.6",NA,"RP11-344P13.6"
37.889302642179,1.80360182771326,0.338685390826859,5.32530152336949,1.00785712310737e-07,5.92676503739833e-06,"CH17-472G23.2",NA,"CH17-472G23.2"
18.6229475315931,2.30156652254084,0.521172778588083,4.41612957755784,1.00483863201876e-05,0.000267899997159166,"FAM72D",728833,"FAM72D"
73.0349753476306,1.00885225775565,0.2753792207779,3.66350175189623,0.000248790513907244,0.00356429797724763,"RP4-791M13.3",NA,"RP4-791M13.3"
6539.02657243181,0.666206388764571,0.177125951383758,3.76120147025312,0.000169099156154959,0.0026181242872988,"PDE4DIP",653513,"PDE4DIP"
14.3695096695658,1.0016081969382,0.363856085358944,2.75275922883114,0.00590953400226874,0.0392733099377645,"RP4-791M13.4",NA,"RP4-791M13.4"
4.01490363033957,2.11871847256445,0.729948850722456,2.90255744696013,0.00370129268824711,0.0278980280941405,NA,NA,NA
34.9930350552049,0.712406362358183,0.259960227247418,2.74044368210276,0.0061356296045858,0.0404749531695509,"RP11-315I20.1",NA,"RP11-315I20.1"
126.421040842214,0.451120348369608,0.175411190013322,2.57178774247724,0.0101174900464537,0.0585444830515874,"NUDT17",200035,"NUDT17"
57.5837799960014,1.00230180038724,0.397012931351102,2.52460744030738,0.0115827593199493,0.0645504481916676,"CD160",11126,"CD160"
224.495742450476,0.366339940004885,0.139306029819559,2.6297493402073,0.0085447845206814,0.0518871773412773,"GPR89A",653519,"GPR89A"
2.32221660418023,1.70257237327166,0.639256817856414,2.6633620881523,0.00773641169365148,0.0481875367836011,"PDE4DIPP1",NA,"PDE4DIPP1"
58.7216466976979,1.58623004516252,0.31539078588641,5.02941149883121,4.91987517911909e-07,2.20176661465527e-05,"NBPF13P",NA,"NBPF13P"
14.9779921576129,1.93827602344702,0.589045129258748,3.29053908974028,0.000999956074973652,0.0104378294873079,NA,NA,NA
21.921165096737,1.5635098104222,0.443831398069111,3.52275620252251,0.000427084029241224,0.00540269024686696,NA,NA,NA
1075.23674989299,1.5218276400559,0.286010617164119,5.32087813783024,1.03267562138334e-07,6.05009454829445e-06,"RP11-196G18.22",NA,"RP11-196G18.22"
2155.06133992901,1.06623461968646,0.241052035523438,4.42325499293609,9.72248765580916e-06,0.000261211942049028,"PLEKHO1",51177,"PLEKHO1"
5.93324439968036,1.25353845281197,0.471311689001501,2.65968038150646,0.00782148353805411,0.0486211605593204,"FALEC",100874054,"FALEC"
8681.61055732898,-0.375175195282563,0.11101627292803,-3.37946127524731,0.000726280382859804,0.00816053825898297,"ENSA",2029,"ENSA"
9.58107218320013,1.56477583991517,0.627962903698615,2.49182846741242,0.0127087396837352,0.068905629050447,"HORMAD1",84072,"HORMAD1"
126.54601793064,2.04865102867353,0.543847392361746,3.76695936662844,0.000165247883651978,0.00257242140899301,"TNFAIP8L2",79626,"TNFAIP8L2"
2583.6558467224,0.793763996503354,0.170069350079196,4.66729599503803,3.05189520655111e-06,9.84776154803122e-05,"RFX5",5993,"RFX5"
22.1390389052808,1.34575102280014,0.320554869795211,4.19819241448393,2.69053981089149e-05,0.00059610614782012,"AL450992.2",NA,"AL450992.2"
1490.19582909078,0.391136694521495,0.124613170158924,3.13880702996853,0.00169637118738143,0.0155008811868159,"THEM4",117145,"THEM4"
5534.25441785317,-0.429284104780381,0.1349528248098,-3.18099384274028,0.00146770749017111,0.0139609693517308,"ILF2",3608,"ILF2"
6566.75569035657,0.58270746597997,0.189898097396639,3.06852714149565,0.00215116786701173,0.0185114584967331,"DENND4B",9909,"DENND4B"
8057.07879498759,-0.836978351274123,0.209798512551653,-3.9894389197257,6.62297704421528e-05,0.00122857005181637,"SHC1",6464,"SHC1"
4387.2935752865,-0.557447762274297,0.150818155315444,-3.69615820527951,0.00021888660348242,0.00321944433481085,"ZBTB7B",51043,"ZBTB7B"
6499.3440678768,-0.935658382026502,0.311732635600927,-3.0014771479503,0.00268673204403359,0.0218586182667031,"EFNA1",1942,"EFNA1"
100.442469546461,1.28873728643418,0.340439967919511,3.78550525165972,0.000153396594463308,0.00242391273651941,"TRIM46",80128,"TRIM46"
146.343875528798,1.31162132407088,0.2894180598924,4.53192632332107,5.84482367855671e-06,0.000169634684272207,"RP11-336K24.12",107985209,"RP11-336K24.12"
94.1901243491993,5.00579479775667,0.767342126212787,6.52355009161656,6.86624664118271e-11,1.62498329497882e-08,"TTC24",164118,"TTC24"
899.044150322298,5.95816641904795,0.880757802255994,6.76481820971277,1.33476687770677e-11,4.07700007179929e-09,"FCRL3",115352,"FCRL3"
726.714500543193,7.51080421195647,1.06032412810726,7.08349835004101,1.40560067455792e-12,7.62441427970117e-10,"FCRL2",79368,"FCRL2"
971.658177885823,7.65430727006191,1.01952238246902,7.50773833088897,6.01575977459831e-14,8.82354436103357e-11,"FCRL1",115350,"FCRL1"
19.2354566840648,4.49479659027235,0.987652415611953,4.55099032738897,5.33940029701867e-06,0.000157287334030435,"CD1A",909,"CD1A"
131.101658717889,3.59188941410982,0.675809792960774,5.31494135113592,1.06691684755393e-07,6.17027039354674e-06,"CD1C",911,"CD1C"
62.7485811138717,3.89539297126324,0.706580617888208,5.51301984889648,3.52728434209233e-08,2.51636944867498e-06,"CD1E",913,"CD1E"
231.945804953828,1.48219130268602,0.439496007378696,3.37247956250232,0.000744946149291842,0.00830207254795276,"MNDA",4332,"MNDA"
490.885193267685,3.67196349257584,0.575606094846908,6.37929918645573,1.77900188707638e-10,3.6821827874546e-08,"PYHIN1",149628,"PYHIN1"
281.007818880693,5.5591791993058,0.826142152527766,6.72908310306677,1.70735526978577e-11,5.02010319090937e-09,"AIM2",9447,"AIM2"
1550.9440762438,-0.643577237171747,0.219761882361256,-2.92852077101251,0.00340579076199165,0.0261467992101072,"DUSP23",54935,"DUSP23"
124.345394266724,2.90562306804174,0.472739793269588,6.14634754554025,7.92874565473415e-10,1.19352280882101e-07,"FCRL6",343413,"FCRL6"
372.273049593316,0.604666552549414,0.105368082140892,5.73861211349455,9.54555636802291e-09,8.60494982505354e-07,"RP11-226L15.5",NA,"RP11-226L15.5"
9.29434580917436,2.29274284645063,0.688748583032566,3.32885308650025,0.000872043908327682,0.00938396808083313,"ATP1A4",480,"ATP1A4"
54.934619422469,1.63414141913672,0.378074959203919,4.32226832101654,1.54433213514076e-05,0.000379517448557388,"CASQ1",844,"CASQ1"
